,trainingsizes,frames,masterframes,results,result_sums,mean,qvalues,times,mini,result_q1,result_q2,result_q3,maxi
73,7300,"[98, 180, 146, 401, 405, 211, 184, 98, 366, 178, 252, 340, 699, 586, 147, 437, 932, 1192, 1079, 1151, 812, 252, 586, 62, 65, 339, 327, 134, 1454, 489, 175, 941, 324, 1079, 175, 257, 437, 175, 141, 134, 134, 489, 889, 324, 586, 1913, 663, 973, 367, 903, 67, 1680, 1716, 699, 98, 62, 247, 868, 1003, 98, 247, 98, 360, 211, 663, 1010, 219, 182, 892, 925, 62, 98, 360, 473, 440, 175, 590, 522, 401, 190, 1116, 550, 812, 633, 439, 401, 98, 98, 1192, 514, 100, 101, 134, 220, 405, 62, 1203, 247, 175, 107]",1837004,"[60.0, 258.0, 189.0, 330.0, 140.0, 187.0, 389.0, 88.0, 1.0, 258.0, 112.0, 303.0, 223.0, 58.0, 262.0, 135.0, 404.0, 247.0, 26.0, 51.0, 32.0, 277.0, 463.0, 56.0, 627.0]",5176.0,207.04,5143,4956,1.0,60.0,189.0,277.0,627.0
74,7400,"[966, 1567, 1089, 175, 452, 183, 98, 65, 211, 101, 522, 557, 340, 627, 98, 259, 416, 66, 137, 259, 473, 288, 1425, 437, 176, 1002, 288, 401, 333, 1264, 1538, 288, 225, 699, 223, 113, 1490, 98, 289, 1043, 360, 184, 360, 211, 969, 185, 114, 360, 627, 98, 98, 514, 1192, 479, 514, 288, 211, 112, 812, 65, 627, 141, 362, 2587, 553, 263, 663, 573, 70, 251, 66, 65, 523, 550, 247, 966, 62, 889, 71, 562, 707, 360, 375, 62, 437, 1687, 180, 134, 627, 288, 473, 191, 332, 514, 324, 188, 175, 791, 67, 175]",1883216,"[-3.0, 88.0, 81.0, 48.0, 139.0, 136.0, 150.0, 142.0, 12.0, 0.0, 76.0, 99.0, 37.0, 228.0, 25.0, 82.0, 243.0, 33.0, 36.0, 36.0, 19.0, 150.0, 1.0, 57.0, 90.0]",2005.0,80.2,5147,5021,-3.0,33.0,76.0,136.0,243.0
75,7500,"[219, 256, 262, 488, 288, 134, 107, 98, 699, 410, 149, 247, 98, 1757, 516, 938, 925, 360, 211, 408, 303, 66, 288, 139, 1079, 742, 75, 247, 175, 104, 601, 187, 481, 261, 98, 62, 63, 98, 1534, 776, 69, 98, 1454, 827, 486, 776, 521, 473, 975, 976, 62, 288, 417, 671, 187, 375, 247, 812, 134, 62, 1002, 1115, 62, 324, 337, 529, 62, 2927, 324, 474, 473, 444, 134, 518, 254, 586, 62, 288, 144, 1015, 699, 217, 781, 1341, 221, 211, 925, 218, 98, 211, 134, 550, 211, 405, 437, 247, 627, 453, 1341, 98]",1929574,"[46.0, 25.0, 226.0, 15.0, 40.0, 530.0, 50.0, 166.0, 135.0, 110.0, 194.0, 1352.0, 47.0, 40.0, -2.0, 391.0, 242.0, 79.0, 859.0, 90.0, 372.0, 807.0, 261.0, 31.0, 595.0]",6701.0,268.04,5152,4992,-2.0,46.0,135.0,372.0,1352.0
76,7600,"[776, 740, 853, 1120, 288, 213, 561, 249, 360, 514, 663, 65, 409, 247, 367, 98, 517, 211, 324, 448, 211, 247, 324, 99, 109, 1680, 98, 478, 134, 111, 62, 99, 665, 627, 296, 699, 68, 62, 134, 552, 586, 291, 98, 304, 225, 514, 440, 62, 812, 362, 1009, 853, 247, 586, 65, 473, 670, 71, 65, 134, 473, 99, 247, 550, 98, 72, 324, 550, 360, 853, 1115, 1270, 939, 514, 134, 211, 939, 184, 175, 411, 112, 776, 776, 106, 182, 740, 514, 452, 187, 332, 65, 889, 175, 62, 451, 112, 1538, 69, 247, 62]",1970584,"[68.0, 61.0, 6.0, 15.0, 3.0, 53.0, 60.0, 25.0, 84.0, 22.0, 12.0, 50.0, 34.0, 90.0, 20.0, 93.0, 8.0, 8.0, 27.0, 17.0, 9.0, -2.0, 73.0, 158.0, 39.0]",1033.0,41.32,5155,4296,-2.0,12.0,27.0,61.0,158.0
77,7700,"[182, 448, 364, 185, 441, 776, 255, 627, 211, 112, 905, 188, 409, 1264, 367, 75, 211, 295, 516, 98, 663, 749, 220, 442, 98, 134, 134, 191, 853, 254, 437, 473, 335, 288, 401, 67, 339, 134, 211, 141, 67, 105, 1131, 108, 437, 587, 1829, 181, 324, 134, 175, 1002, 134, 360, 663, 360, 1469, 70, 136, 217, 288, 749, 1208, 144, 514, 296, 1318, 211, 98, 98, 145, 473, 211, 98, 134, 360, 134, 473, 288, 370, 77, 514, 593, 324, 2132, 211, 295, 1683, 292, 175, 360, 62, 186, 175, 663, 411, 853, 437, 98, 1041]",2012758,"[194.0, 102.0, 149.0, 28.0, 215.0, 101.0, 19.0, 36.0, 46.0, 462.0, 332.0, 152.0, 386.0, 481.0, 56.0, 286.0, 1210.0, 306.0, 330.0, 43.0, 101.0, 36.0, 400.0, 434.0, 391.0]",6296.0,251.84,5160,4623,19.0,56.0,194.0,386.0,1210.0
78,7800,"[137, 1002, 776, 410, 142, 437, 360, 1680, 370, 1038, 288, 251, 514, 1576, 190, 220, 2281, 134, 324, 134, 551, 409, 134, 98, 473, 191, 175, 376, 679, 134, 360, 586, 483, 64, 479, 247, 138, 70, 182, 550, 329, 853, 1264, 222, 756, 412, 302, 550, 62, 360, 146, 255, 324, 473, 247, 149, 437, 812, 75, 66, 1809, 98, 668, 185, 1054, 340, 514, 62, 247, 360, 179, 889, 62, 227, 550, 514, 223, 515, 586, 66, 637, 561, 175, 288, 211, 367, 417, 1038, 1088, 63, 247, 473, 1644, 437, 601, 889, 550, 437, 668, 2785]",2062219,"[109.0, 19.0, 95.0, 105.0, 22.0, 11.0, 33.0, 47.0, 87.0, 76.0, 2.0, 14.0, 62.0, 111.0, 6.0, 115.0, 29.0, 167.0, 11.0, 8.0, 41.0, 95.0, -1.0, 244.0, 0.0]",1508.0,60.32,5163,5222,-1.0,11.0,41.0,95.0,244.0
79,7900,"[820, 211, 211, 602, 360, 627, 699, 1079, 437, 62, 134, 98, 633, 134, 514, 925, 98, 1115, 62, 360, 288, 449, 247, 182, 106, 98, 101, 98, 812, 69, 106, 138, 328, 821, 113, 175, 150, 473, 324, 859, 360, 98, 75, 137, 98, 370, 66, 250, 74, 595, 553, 62, 51, 489, 211, 111, 224, 1115, 175, 473, 853, 65, 401, 1152, 364, 147, 324, 255, 740, 111, 443, 968, 98, 488, 445, 148, 288, 860, 138, 550, 62, 473, 1532, 336, 134, 473, 62, 812, 437, 103, 98, 64, 299, 889, 589, 148, 437, 324, 1377, 1167]",2101578,"[202.0, 26.0, 22.0, 99.0, -1.0, 93.0, 324.0, 28.0, 120.0, 22.0, 146.0, 0.0, 55.0, 131.0, 87.0, 119.0, 88.0, 156.0, 116.0, 64.0, 7.0, 215.0, 318.0, 132.0, 70.0]",2639.0,105.56,5167,4083,-1.0,28.0,93.0,132.0,324.0
80,8000,"[62, 67, 227, 324, 113, 367, 182, 69, 473, 293, 480, 78, 288, 175, 175, 1757, 182, 72, 134, 301, 865, 1159, 514, 216, 211, 1716, 1272, 247, 98, 360, 211, 586, 405, 214, 64, 678, 663, 699, 219, 853, 247, 62, 555, 175, 103, 98, 98, 360, 360, 290, 663, 1009, 1840, 855, 334, 107, 211, 143, 137, 401, 360, 134, 360, 1086, 1377, 62, 411, 74, 558, 98, 175, 98, 740, 776, 1244, 340, 134, 437, 211, 1079, 247, 401, 189, 134, 360, 1192, 559, 446, 1002, 699, 2360, 437, 925, 288, 211, 62, 298, 332, 98, 324]",2147013,"[62.0, 35.0, -3.0, 12.0, 37.0, 67.0, 6.0, 0.0, 70.0, 8.0, 80.0, 12.0, 109.0, 74.0, 71.0, 41.0, 39.0, -2.0, 60.0, 4.0, 7.0, 1.0, 90.0, 5.0, 29.0]",914.0,36.56,5169,4613,-3.0,6.0,35.0,67.0,109.0
81,8100,"[929, 663, 530, 134, 103, 516, 366, 1038, 1644, 78, 663, 405, 67, 142, 663, 62, 482, 218, 140, 225, 183, 586, 255, 550, 141, 288, 257, 183, 247, 225, 67, 105, 550, 247, 64, 637, 69, 550, 1228, 324, 134, 73, 550, 211, 217, 62, 98, 324, 157, 442, 1603, 288, 324, 175, 184, 67, 1493, 444, 134, 473, 225, 211, 1916, 776, 473, 1531, 334, 591, 925, 586, 441, 62, 222, 106, 109, 815, 776, 360, 288, 98, 141, 98, 211, 1680, 247, 303, 784, 853, 375, 482, 249, 449, 365, 1079, 889, 176, 211, 98, 68, 489]",2190382,"[35.0, 101.0, 102.0, 290.0, 87.0, 41.0, 0.0, 114.0, 48.0, 149.0, 168.0, 10.0, 176.0, 84.0, 66.0, 56.0, 49.0, 282.0, 5.0, 3.0, 99.0, -2.0, 135.0, 302.0, 155.0]",2555.0,102.2,5175,4531,-2.0,41.0,87.0,149.0,302.0
82,8200,"[62, 437, 367, 77, 442, 191, 1002, 211, 71, 134, 329, 221, 175, 480, 211, 676, 1083, 288, 113, 814, 247, 77, 479, 288, 189, 405, 290, 437, 175, 134, 134, 104, 302, 1151, 449, 134, 889, 110, 247, 925, 62, 62, 227, 558, 77, 98, 145, 740, 437, 62, 62, 293, 98, 62, 62, 63, 111, 360, 211, 514, 178, 1151, 443, 776, 74, 105, 134, 108, 62, 369, 260, 324, 338, 211, 326, 98, 253, 134, 2333, 360, 663, 437, 586, 360, 188, 744, 699, 98, 324, 324, 304, 303, 414, 113, 1127, 134, 248, 473, 147, 324]",2225283,"[0.0, 100.0, 12.0, 0.0, 11.0, 29.0, 10.0, 6.0, 6.0, 22.0, -1.0, 38.0, 14.0, 23.0, -2.0, 32.0, 22.0, 20.0, 23.0, 15.0, 19.0, -2.0, 1.0, -1.0, 31.0]",428.0,17.12,5180,3740,-2.0,1.0,14.0,23.0,100.0
83,8300,"[663, 1567, 211, 324, 663, 889, 211, 106, 2019, 299, 559, 367, 778, 334, 589, 324, 437, 586, 102, 1351, 437, 113, 740, 298, 360, 181, 401, 211, 550, 146, 324, 474, 252, 1115, 300, 1377, 103, 3904, 514, 1197, 450, 437, 255, 247, 263, 292, 935, 550, 1462, 1090, 251, 437, 134, 744, 740, 288, 77, 324, 473, 212, 1192, 74, 514, 62, 211, 324, 453, 296, 106, 527, 889, 437, 415, 247, 184, 141, 360, 401, 98, 1115, 415, 134, 150, 251, 776, 558, 437, 67, 104, 247, 1454, 514, 296, 211, 70, 663, 1428, 213, 550, 789]",2277693,"[22.0, 9.0, 9.0, 42.0, 5.0, 3.0, 0.0, -2.0, 1.0, 28.0, 42.0, 7.0, 7.0, 29.0, -3.0, 37.0, 13.0, 1.0, 31.0, 6.0, 6.0, 3.0, 6.0, 46.0, 16.0]",364.0,14.56,5187,5431,-3.0,3.0,7.0,28.0,46.0
84,8400,"[141, 67, 632, 62, 220, 526, 211, 699, 364, 331, 1906, 76, 779, 1983, 550, 812, 105, 175, 324, 134, 1121, 211, 401, 333, 139, 1123, 1115, 1046, 288, 211, 437, 134, 745, 966, 134, 663, 401, 677, 98, 791, 360, 473, 103, 134, 699, 98, 586, 256, 812, 134, 175, 300, 562, 62, 288, 550, 376, 596, 113, 211, 98, 401, 296, 288, 62, 148, 338, 452, 288, 297, 671, 255, 360, 304, 76, 812, 98, 113, 219, 134, 150, 107, 473, 225, 114, 593, 190, 679, 211, 150, 303, 253, 175, 100, 222, 747, 62, 966, 889, 98]",2318129,"[24.0, 22.0, 1.0, 16.0, -1.0, 21.0, 24.0, 8.0, 13.0, 6.0, -2.0, 54.0, 1.0, -1.0, -1.0, 9.0, 28.0, 32.0, 2.0, 17.0, 13.0, 9.0, 0.0, 12.0, 2.0]",309.0,12.36,5190,4058,-2.0,1.0,9.0,21.0,54.0
85,8500,"[905, 302, 135, 62, 134, 1151, 925, 150, 75, 812, 514, 255, 339, 904, 98, 837, 370, 98, 550, 663, 1696, 1151, 326, 364, 145, 672, 1002, 627, 141, 107, 1079, 175, 550, 1079, 776, 211, 1151, 1454, 288, 175, 247, 1377, 247, 1050, 2697, 175, 401, 76, 77, 550, 2221, 634, 560, 175, 211, 247, 1079, 247, 98, 211, 550, 925, 98, 586, 453, 324, 634, 453, 853, 401, 150, 113, 295, 288, 106, 414, 514, 417, 175, 514, 134, 1829, 1003, 324, 1079, 251, 324, 889, 247, 288, 134, 62, 78, 889, 255, 330, 64, 114, 108, 78]",2369900,"[-1.0, -4.0, 2.0, -2.0, -3.0, 10.0, 4.0, -3.0, 3.0, 6.0, -3.0, 7.0, 14.0, 16.0, -1.0, -4.0, 30.0, -4.0, -1.0, 38.0, -2.0, 5.0, 5.0, 2.0, -1.0]",113.0,4.52,5196,5244,-4.0,-2.0,2.0,6.0,38.0
86,8600,"[255, 360, 296, 98, 62, 250, 331, 75, 550, 189, 62, 62, 76, 102, 146, 550, 134, 134, 2132, 1038, 473, 663, 539, 62, 255, 223, 324, 898, 482, 258, 179, 134, 586, 550, 260, 593, 288, 1682, 134, 72, 188, 67, 110, 211, 65, 250, 62, 175, 324, 417, 185, 142, 663, 415, 98, 360, 62, 1567, 220, 135, 1115, 222, 188, 211, 180, 224, 62, 586, 62, 255, 401, 699, 223, 1002, 134, 288, 63, 98, 176, 822, 324, 134, 142, 853, 65, 673, 327, 550, 184, 360, 211, 566, 776, 98, 437, 853, 109, 1151, 401, 144]",2406542,"[28.0, 271.0, 608.0, 671.0, 56.0, 895.0, 236.0, 262.0, 178.0, 24.0, 93.0, 10.0, 60.0, 227.0, 80.0, 158.0, 112.0, 189.0, 212.0, 779.0, 1202.0, 152.0, 724.0, 535.0, 43.0]",7805.0,312.2,5199,3651,10.0,80.0,189.0,535.0,1202.0
87,8700,"[101, 966, 288, 784, 294, 2245, 113, 708, 71, 473, 1115, 360, 134, 663, 1427, 586, 211, 297, 211, 72, 98, 324, 335, 98, 781, 1503, 259, 211, 72, 175, 679, 98, 451, 340, 134, 1038, 360, 175, 894, 134, 563, 62, 70, 211, 1716, 77, 62, 218, 145, 1054, 2560, 211, 593, 437, 257, 106, 595, 413, 598, 550, 292, 1115, 185, 145, 226, 135, 102, 972, 360, 333, 134, 1115, 514, 586, 1202, 211, 586, 69, 261, 223, 62, 98, 1580, 564, 141, 65, 254, 140, 521, 332, 1151, 140, 108, 98, 145, 211, 982, 473, 149, 134]",2452432,"[95.0, 27.0, 242.0, 1112.0, 391.0, 158.0, 117.0, 689.0, 274.0, 59.0, 36.0, 631.0, 286.0, 38.0, 23.0, 291.0, 264.0, -1.0, 1170.0, 269.0, 1254.0, 26.0, 233.0, 252.0, 137.0]",8073.0,322.92,5202,5177,-1.0,59.0,242.0,291.0,1254.0
88,8800,"[776, 1319, 134, 586, 186, 1002, 134, 784, 1644, 413, 257, 1540, 550, 1002, 324, 247, 98, 324, 134, 62, 175, 247, 211, 98, 514, 211, 263, 247, 68, 105, 437, 812, 55, 137, 213, 288, 255, 288, 211, 247, 62, 560, 663, 324, 62, 149, 519, 515, 255, 98, 1151, 211, 134, 475, 253, 78, 1127, 191, 189, 68, 367, 211, 134, 98, 67, 514, 514, 98, 360, 1192, 586, 360, 2451, 550, 514, 304, 889, 412, 1278, 106, 175, 175, 112, 598, 627, 113, 69, 1115, 525, 62, 62, 150, 247, 62, 360, 98, 586, 599, 371, 1155]",2494380,"[288.0, 86.0, 69.0, 51.0, 12.0, 543.0, 95.0, 55.0, 251.0, 341.0, 35.0, 14.0, 390.0, 78.0, 17.0, 14.0, 216.0, 242.0, 204.0, 27.0, 56.0, -1.0, 56.0, 2.0, 92.0]",3233.0,129.32,5207,4494,-1.0,27.0,69.0,216.0,543.0
89,8900,"[812, 175, 100, 98, 211, 514, 134, 98, 373, 62, 98, 966, 324, 401, 134, 98, 452, 592, 134, 1341, 1151, 211, 324, 598, 1038, 556, 699, 175, 134, 72, 215, 98, 524, 176, 222, 1829, 332, 324, 134, 521, 563, 175, 2435, 812, 900, 134, 212, 663, 868, 1038, 966, 1377, 550, 1192, 175, 98, 134, 1038, 247, 225, 663, 140, 188, 555, 62, 775, 62, 1009, 175, 69, 557, 107, 641, 211, 1685, 247, 473, 523, 628, 134, 1192, 589, 1087, 363, 62, 1228, 290, 1264, 98, 98, 211, 149, 219, 109, 289, 211, 370, 776, 853, 134]",2543128,"[100.0, 108.0, 411.0, 1005.0, 42.0, 147.0, 458.0, 254.0, 203.0, 83.0, -1.0, 45.0, 166.0, 291.0, 297.0, 908.0, 2.0, 126.0, 117.0, 90.0, 185.0, 134.0, 925.0, 42.0, 36.0]",6174.0,246.96,5209,5105,-1.0,83.0,134.0,291.0,1005.0
90,9000,"[72, 437, 2214, 98, 223, 247, 401, 185, 324, 792, 627, 144, 663, 360, 191, 641, 473, 249, 98, 514, 340, 175, 149, 77, 517, 98, 1268, 1603, 64, 326, 175, 2019, 663, 360, 65, 62, 1038, 473, 62, 78, 179, 211, 325, 324, 699, 134, 550, 792, 327, 64, 324, 224, 482, 473, 98, 179, 372, 255, 247, 360, 295, 812, 701, 932, 853, 142, 149, 1206, 218, 700, 147, 416, 966, 253, 485, 866, 55, 134, 550, 62, 586, 550, 663, 62, 303, 514, 638, 175, 247, 663, 2069, 247, 565, 1151, 1942, 114, 437, 211, 302, 69]",2589762,"[72.0, 13.0, 27.0, 12.0, 1.0, 11.0, 53.0, 53.0, 21.0, 37.0, 79.0, 8.0, 33.0, 25.0, 45.0, 46.0, 50.0, 15.0, 6.0, 104.0, 31.0, 68.0, 2.0, 5.0, 5.0]",822.0,32.88,5210,4877,1.0,11.0,27.0,50.0,104.0
91,9100,"[98, 437, 98, 299, 258, 67, 324, 966, 443, 288, 1079, 630, 550, 450, 62, 296, 255, 249, 211, 98, 211, 178, 211, 642, 227, 139, 64, 98, 437, 360, 98, 477, 247, 150, 417, 595, 143, 107, 134, 1038, 482, 740, 371, 482, 134, 227, 550, 337, 257, 364, 72, 360, 892, 360, 71, 401, 105, 437, 776, 301, 211, 140, 70, 373, 146, 476, 211, 186, 298, 529, 136, 183, 98, 190, 98, 98, 77, 212, 302, 98, 699, 288, 211, 262, 263, 211, 294, 889, 247, 143, 140, 70, 401, 514, 298, 671, 288, 401, 560, 211]",2621805,"[65.0, 60.0, 7.0, -1.0, 24.0, 39.0, 27.0, 5.0, 0.0, -4.0, 77.0, 165.0, 21.0, 8.0, 57.0, 29.0, 17.0, 2.0, 293.0, 20.0, 60.0, -2.0, 36.0, 18.0, 32.0]",1055.0,42.2,5212,3343,-4.0,7.0,24.0,57.0,293.0
92,9200,"[103, 627, 211, 98, 98, 247, 295, 98, 114, 70, 552, 62, 416, 62, 324, 134, 556, 1232, 98, 134, 514, 324, 1906, 473, 71, 224, 213, 98, 212, 2225, 250, 211, 134, 670, 515, 71, 102, 302, 63, 473, 602, 211, 63, 367, 175, 895, 514, 247, 550, 211, 925, 100, 76, 62, 211, 98, 288, 324, 591, 113, 627, 66, 134, 247, 776, 740, 76, 1115, 792, 98, 148, 602, 664, 1681, 586, 473, 416, 98, 1046, 98, 361, 330, 288, 113, 98, 99, 247, 211, 129, 135, 98, 740, 303, 370, 288, 98, 98, 175, 211, 114]",2657999,"[42.0, 34.0, 52.0, 68.0, -4.0, 23.0, 147.0, 202.0, 54.0, 65.0, 22.0, 107.0, 8.0, 165.0, 38.0, 103.0, 75.0, 9.0, 197.0, 1.0, 76.0, 67.0, 75.0, 115.0, 18.0]",1759.0,70.36,5212,3813,-4.0,23.0,65.0,103.0,202.0
93,9300,"[98, 437, 290, 453, 411, 375, 62, 812, 247, 134, 211, 150, 361, 104, 114, 76, 288, 62, 98, 261, 288, 867, 333, 453, 822, 401, 64, 97, 663, 586, 528, 530, 256, 437, 526, 99, 255, 663, 550, 255, 112, 62, 146, 1091, 62, 663, 565, 288, 1571, 1126, 134, 1352, 360, 98, 220, 638, 1418, 1383, 179, 473, 550, 175, 105, 134, 473, 211, 2132, 98, 65, 175, 62, 73, 134, 247, 366, 360, 324, 304, 416, 62, 62, 211, 288, 1013, 740, 175, 177, 247, 324, 140, 98, 65, 247, 262, 863, 98, 262, 336, 104, 134]",2695969,"[270.0, 65.0, 189.0, 15.0, 164.0, 377.0, 238.0, 1402.0, 77.0, 651.0, 196.0, 614.0, 897.0, 442.0, 1320.0, 110.0, 434.0, 461.0, 171.0, 378.0, 170.0, 525.0, 445.0, 8.0, 101.0]",9720.0,388.8,5216,3978,8.0,164.0,270.0,461.0,1402.0
94,9400,"[1122, 740, 360, 477, 1192, 68, 518, 360, 977, 211, 211, 1229, 812, 224, 98, 134, 143, 105, 635, 627, 1154, 437, 853, 134, 263, 62, 589, 417, 812, 413, 263, 966, 325, 64, 1079, 134, 529, 857, 776, 1997, 78, 627, 360, 211, 372, 71, 67, 212, 627, 247, 260, 136, 339, 77, 101, 190, 255, 857, 111, 591, 189, 518, 586, 175, 550, 2147, 211, 1342, 247, 211, 446, 220, 1038, 362, 189, 98, 925, 67, 247, 336, 294, 134, 288, 254, 247, 1200, 1038, 405, 1654, 134, 1241, 324, 149, 134, 98, 64, 1490, 437, 1454, 514]",2745782,"[764.0, 264.0, 246.0, 265.0, 24.0, 321.0, 72.0, 22.0, 258.0, 376.0, -2.0, 232.0, 119.0, 52.0, 444.0, 451.0, 838.0, 234.0, -2.0, 1293.0, 396.0, 201.0, 678.0, 231.0, 235.0]",8012.0,320.48,5217,5257,-2.0,119.0,246.0,396.0,1293.0
95,9500,"[98, 62, 1228, 896, 134, 744, 1228, 98, 550, 248, 663, 101, 1686, 784, 220, 134, 108, 175, 98, 748, 401, 776, 561, 211, 1490, 550, 134, 113, 337, 437, 1115, 104, 1388, 437, 368, 1766, 147, 473, 134, 138, 1094, 134, 812, 550, 211, 112, 417, 62, 898, 211, 413, 102, 221, 215, 473, 1115, 2846, 627, 219, 1418, 140, 940, 590, 514, 437, 138, 699, 410, 699, 247, 247, 143, 70, 776, 191, 629, 816, 324, 227, 113, 262, 300, 981, 2055, 247, 211, 146, 98, 135, 211, 966, 134, 211, 324, 1192, 211, 175, 741, 114, 1264]",2797343,"[36.0, 4.0, 38.0, -3.0, -1.0, 28.0, 8.0, -1.0, 39.0, 1.0, 28.0, 9.0, -4.0, -2.0, 9.0, 2.0, 2.0, 15.0, 4.0, 76.0, 24.0, 20.0, 7.0, 42.0, 41.0]",422.0,16.88,5219,5378,-4.0,2.0,9.0,28.0,76.0
96,9600,"[211, 521, 260, 529, 324, 98, 220, 219, 211, 401, 113, 409, 147, 473, 219, 776, 211, 62, 740, 663, 1151, 134, 370, 112, 256, 1151, 812, 1567, 294, 134, 1757, 134, 925, 69, 473, 663, 288, 1115, 1002, 561, 189, 76, 134, 2070, 112, 416, 150, 78, 304, 401, 142, 218, 596, 416, 183, 134, 112, 149, 62, 67, 150, 642, 144, 148, 62, 72, 247, 1418, 241, 642, 1151, 62, 324, 2281, 98, 437, 134, 247, 981, 175, 98, 1648, 134, 899, 853, 360, 715, 338, 1115, 107, 376, 262, 514, 1264, 401, 473, 175, 1167, 553, 643]",2844878,"[40.0, 85.0, 73.0, 11.0, 4.0, 1.0, 74.0, 81.0, 84.0, 98.0, 123.0, 31.0, 23.0, 43.0, 26.0, 126.0, 306.0, 9.0, 17.0, 32.0, 24.0, 55.0, 25.0, 20.0, 102.0]",1513.0,60.52,5220,5098,1.0,23.0,40.0,84.0,306.0
97,9700,"[109, 401, 291, 62, 137, 1156, 586, 557, 713, 134, 303, 407, 110, 437, 72, 134, 362, 586, 62, 223, 324, 553, 445, 134, 98, 109, 113, 134, 1770, 175, 98, 95, 550, 514, 1206, 859, 247, 104, 479, 601, 77, 1603, 1115, 147, 1002, 889, 303, 408, 76, 211, 825, 374, 247, 324, 449, 71, 366, 65, 98, 324, 699, 486, 175, 134, 369, 247, 175, 925, 1467, 368, 663, 550, 700, 62, 288, 99, 401, 451, 141, 324, 473, 362, 413, 219, 300, 134, 705, 184, 853, 904, 925, 550, 514, 72, 134, 972, 416, 553, 148, 446]",2887303,"[511.0, 1080.0, 99.0, 88.0, 538.0, 124.0, 268.0, 587.0, 127.0, 382.0, 166.0, 61.0, 274.0, 553.0, 28.0, 673.0, 84.0, 61.0, 397.0, 1409.0, 721.0, 268.0, 489.0, 351.0, 157.0]",9496.0,379.84,5222,4454,28.0,124.0,274.0,538.0,1409.0
98,9800,"[445, 189, 1208, 288, 76, 822, 62, 247, 211, 1305, 325, 338, 211, 322, 437, 699, 184, 324, 98, 62, 98, 1656, 249, 853, 247, 1305, 98, 134, 106, 134, 190, 211, 329, 62, 187, 226, 514, 292, 1228, 638, 67, 360, 113, 487, 105, 663, 586, 1341, 328, 75, 554, 72, 298, 597, 104, 401, 409, 966, 406, 211, 261, 62, 288, 816, 783, 699, 211, 98, 63, 444, 363, 853, 247, 437, 679, 247, 220, 67, 104, 69, 70, 175, 896, 113, 925, 1490, 324, 182, 1454, 1430, 401, 104, 889, 480, 288, 136, 324, 324, 163, 473]",2929708,"[56.0, 0.0, 26.0, 103.0, 5.0, 12.0, 15.0, 34.0, 26.0, 161.0, 65.0, 7.0, 33.0, 92.0, 287.0, 123.0, 80.0, 46.0, -2.0, 8.0, 26.0, 248.0, 18.0, 16.0, 15.0]",1500.0,60.0,5223,4799,-2.0,15.0,26.0,80.0,287.0
99,9900,"[66, 627, 255, 62, 98, 134, 67, 247, 450, 581, 150, 99, 1115, 410, 134, 134, 109, 64, 360, 896, 453, 627, 601, 148, 247, 324, 514, 1002, 263, 1264, 631, 288, 408, 586, 134, 473, 473, 256, 481, 247, 254, 247, 175, 889, 968, 673, 63, 258, 142, 62, 409, 324, 550, 249, 437, 69, 150, 72, 98, 247, 699, 1244, 98, 776, 740, 136, 360, 288, 74, 708, 252, 325, 288, 437, 699, 473, 175, 514, 778, 324, 296, 401, 227, 68, 1377, 1612, 1115, 292, 360, 449, 360, 488, 1156, 71, 1456, 62, 175, 247, 437, 711]",2972270,"[1529.0, 126.0, 645.0, 1852.0, 1788.0, 220.0, 2560.0, 2063.0, 1183.0, 2234.0, 3919.0, 4888.0, 565.0, 2078.0, 3469.0, 312.0, 473.0, 2881.0, 435.0, 295.0, 2487.0, 1473.0, 663.0, 3610.0, 7021.0]",48769.0,1950.76,5227,4698,126.0,565.0,1788.0,2560.0,7021.0
100,10000,"[144, 699, 401, 247, 72, 247, 134, 175, 251, 98, 479, 211, 475, 489, 144, 288, 62, 331, 223, 98, 150, 376, 514, 175, 1079, 437, 2374, 740, 473, 1716, 375, 627, 1264, 328, 211, 601, 73, 62, 437, 672, 114, 663, 211, 134, 337, 2483, 324, 62, 401, 449, 98, 672, 134, 702, 3379, 1265, 360, 296, 776, 302, 175, 663, 487, 783, 175, 629, 134, 756, 134, 889, 674, 449, 473, 411, 98, 176, 437, 297, 134, 966, 437, 566, 411, 437, 663, 679, 437, 825, 1454, 68, 175, 558, 1123, 677, 183, 211, 62, 554, 78, 635]",3022557,"[83.0, 135.0, 488.0, 311.0, 460.0, 15.0, 106.0, 45.0, 369.0, 115.0, 36.0, 120.0, 425.0, 103.0, 4.0, 248.0, 173.0, 54.0, 443.0, 35.0, 727.0, 1387.0, 256.0, 10.0, 347.0]",6495.0,259.8,5231,5511,4.0,54.0,135.0,369.0,1387.0
